7.9471 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113b74790>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1024,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
64.0936 	EXP 	left: autoDraw = True
64.0936 	EXP 	right: autoDraw = True
64.0936 	EXP 	up: autoDraw = True
64.0936 	EXP 	down: autoDraw = True
64.1102 	EXP 	center: autoDraw = True
64.1102 	EXP 	left: autoDraw = True
64.1102 	EXP 	right: autoDraw = True
64.1102 	EXP 	up: autoDraw = True
64.1102 	EXP 	down: autoDraw = True
64.1268 	EXP 	center: autoDraw = True
64.1268 	EXP 	left: autoDraw = True
64.1268 	EXP 	right: autoDraw = True
64.1268 	EXP 	up: autoDraw = True
64.1268 	EXP 	down: autoDraw = True
64.1436 	EXP 	center: autoDraw = True
64.1436 	EXP 	left: autoDraw = True
64.1436 	EXP 	right: autoDraw = True
64.1436 	EXP 	up: autoDraw = True
64.1436 	EXP 	down: autoDraw = True
64.1602 	EXP 	center: autoDraw = True
64.1602 	EXP 	left: autoDraw = True
64.1602 	EXP 	right: autoDraw = True
64.1602 	EXP 	up: autoDraw = True
64.1602 	EXP 	down: autoDraw = True
64.1770 	EXP 	center: autoDraw = True
64.1770 	EXP 	left: autoDraw = True
64.1770 	EXP 	right: autoDraw = True
64.1770 	EXP 	up: autoDraw = True
64.1770 	EXP 	down: autoDraw = True
64.1936 	EXP 	center: autoDraw = True
64.1936 	EXP 	left: autoDraw = True
64.1936 	EXP 	right: autoDraw = True
64.1936 	EXP 	up: autoDraw = True
64.1936 	EXP 	down: autoDraw = True
64.2104 	EXP 	center: autoDraw = True
64.2104 	EXP 	left: autoDraw = True
64.2104 	EXP 	right: autoDraw = True
64.2104 	EXP 	up: autoDraw = True
64.2104 	EXP 	down: autoDraw = True
64.2266 	EXP 	center: autoDraw = True
64.2266 	EXP 	left: autoDraw = True
64.2266 	EXP 	right: autoDraw = True
64.2266 	EXP 	up: autoDraw = True
64.2266 	EXP 	down: autoDraw = True
64.2430 	EXP 	center: autoDraw = True
64.2430 	EXP 	left: autoDraw = True
64.2430 	EXP 	right: autoDraw = True
64.2430 	EXP 	up: autoDraw = True
64.2430 	EXP 	down: autoDraw = True
64.2599 	EXP 	center: autoDraw = True
64.2599 	EXP 	left: autoDraw = True
64.2599 	EXP 	right: autoDraw = True
64.2599 	EXP 	up: autoDraw = True
64.2599 	EXP 	down: autoDraw = True
64.2768 	EXP 	center: autoDraw = True
64.2768 	EXP 	left: autoDraw = True
64.2768 	EXP 	right: autoDraw = True
64.2768 	EXP 	up: autoDraw = True
64.2768 	EXP 	down: autoDraw = True
64.2935 	EXP 	center: autoDraw = True
64.2935 	EXP 	left: autoDraw = True
64.2935 	EXP 	right: autoDraw = True
64.2935 	EXP 	up: autoDraw = True
64.2935 	EXP 	down: autoDraw = True
64.3101 	EXP 	center: autoDraw = True
64.3101 	EXP 	left: autoDraw = True
64.3101 	EXP 	right: autoDraw = True
64.3101 	EXP 	up: autoDraw = True
64.3101 	EXP 	down: autoDraw = True
64.3270 	EXP 	center: autoDraw = True
64.3270 	EXP 	left: autoDraw = True
64.3270 	EXP 	right: autoDraw = True
64.3270 	EXP 	up: autoDraw = True
64.3270 	EXP 	down: autoDraw = True
64.3436 	EXP 	center: autoDraw = True
64.3436 	EXP 	left: autoDraw = True
64.3436 	EXP 	right: autoDraw = True
64.3436 	EXP 	up: autoDraw = True
64.3436 	EXP 	down: autoDraw = True
64.3602 	EXP 	center: autoDraw = True
64.3602 	EXP 	left: autoDraw = True
64.3602 	EXP 	right: autoDraw = True
64.3602 	EXP 	up: autoDraw = True
64.3602 	EXP 	down: autoDraw = True
64.3769 	EXP 	center: autoDraw = True
64.3769 	EXP 	left: autoDraw = True
64.3769 	EXP 	right: autoDraw = True
64.3769 	EXP 	up: autoDraw = True
64.3769 	EXP 	down: autoDraw = True
64.3936 	EXP 	center: autoDraw = True
64.3936 	EXP 	left: autoDraw = True
64.3936 	EXP 	right: autoDraw = True
64.3936 	EXP 	up: autoDraw = True
64.3936 	EXP 	down: autoDraw = True
64.4102 	EXP 	center: autoDraw = True
64.4102 	EXP 	left: autoDraw = True
64.4102 	EXP 	right: autoDraw = True
64.4102 	EXP 	up: autoDraw = True
64.4102 	EXP 	down: autoDraw = True
64.4269 	EXP 	center: autoDraw = True
64.4269 	EXP 	left: autoDraw = True
64.4269 	EXP 	right: autoDraw = True
64.4269 	EXP 	up: autoDraw = True
64.4269 	EXP 	down: autoDraw = True
64.4437 	EXP 	center: autoDraw = True
64.4437 	EXP 	left: autoDraw = True
64.4437 	EXP 	right: autoDraw = True
64.4437 	EXP 	up: autoDraw = True
64.4437 	EXP 	down: autoDraw = True
64.4603 	EXP 	center: autoDraw = True
64.4603 	EXP 	left: autoDraw = True
64.4603 	EXP 	right: autoDraw = True
64.4603 	EXP 	up: autoDraw = True
64.4603 	EXP 	down: autoDraw = True
64.4771 	EXP 	center: autoDraw = True
64.4771 	EXP 	left: autoDraw = True
64.4771 	EXP 	right: autoDraw = True
64.4771 	EXP 	up: autoDraw = True
64.4771 	EXP 	down: autoDraw = True
64.4938 	EXP 	center: autoDraw = True
64.4938 	EXP 	left: autoDraw = True
64.4938 	EXP 	right: autoDraw = True
64.4938 	EXP 	up: autoDraw = True
64.4938 	EXP 	down: autoDraw = True
64.5100 	EXP 	center: autoDraw = True
64.5100 	EXP 	left: autoDraw = True
64.5100 	EXP 	right: autoDraw = True
64.5100 	EXP 	up: autoDraw = True
64.5100 	EXP 	down: autoDraw = True
64.5267 	EXP 	center: autoDraw = True
64.5267 	EXP 	left: autoDraw = True
64.5267 	EXP 	right: autoDraw = True
64.5267 	EXP 	up: autoDraw = True
64.5267 	EXP 	down: autoDraw = True
64.5435 	EXP 	center: autoDraw = True
64.5435 	EXP 	left: autoDraw = True
64.5435 	EXP 	right: autoDraw = True
64.5435 	EXP 	up: autoDraw = True
64.5435 	EXP 	down: autoDraw = True
64.5598 	EXP 	center: autoDraw = True
64.5598 	EXP 	left: autoDraw = True
64.5598 	EXP 	right: autoDraw = True
64.5598 	EXP 	up: autoDraw = True
64.5598 	EXP 	down: autoDraw = True
64.5767 	EXP 	center: autoDraw = True
64.5767 	EXP 	left: autoDraw = True
64.5767 	EXP 	right: autoDraw = True
64.5767 	EXP 	up: autoDraw = True
64.5767 	EXP 	down: autoDraw = True
64.5934 	EXP 	center: autoDraw = True
64.5934 	EXP 	left: autoDraw = True
64.5934 	EXP 	right: autoDraw = True
64.5934 	EXP 	up: autoDraw = True
64.5934 	EXP 	down: autoDraw = True
64.6101 	EXP 	center: autoDraw = True
64.6101 	EXP 	left: autoDraw = True
64.6101 	EXP 	right: autoDraw = True
64.6101 	EXP 	up: autoDraw = True
64.6101 	EXP 	down: autoDraw = True
64.6263 	EXP 	center: autoDraw = True
64.6263 	EXP 	left: autoDraw = True
64.6263 	EXP 	right: autoDraw = True
64.6263 	EXP 	up: autoDraw = True
64.6263 	EXP 	down: autoDraw = True
64.6434 	EXP 	center: autoDraw = True
64.6434 	EXP 	left: autoDraw = True
64.6434 	EXP 	right: autoDraw = True
64.6434 	EXP 	up: autoDraw = True
64.6434 	EXP 	down: autoDraw = True
64.6603 	EXP 	center: autoDraw = True
64.6603 	EXP 	left: autoDraw = True
64.6603 	EXP 	right: autoDraw = True
64.6603 	EXP 	up: autoDraw = True
64.6603 	EXP 	down: autoDraw = True
64.6769 	EXP 	center: autoDraw = True
64.6769 	EXP 	left: autoDraw = True
64.6769 	EXP 	right: autoDraw = True
64.6769 	EXP 	up: autoDraw = True
64.6769 	EXP 	down: autoDraw = True
64.6934 	EXP 	center: autoDraw = True
64.6934 	EXP 	left: autoDraw = True
64.6934 	EXP 	right: autoDraw = True
64.6934 	EXP 	up: autoDraw = True
64.6934 	EXP 	down: autoDraw = True
64.7102 	EXP 	center: autoDraw = True
64.7102 	EXP 	left: autoDraw = True
64.7102 	EXP 	right: autoDraw = True
64.7102 	EXP 	up: autoDraw = True
64.7102 	EXP 	down: autoDraw = True
64.7269 	EXP 	center: autoDraw = True
64.7269 	EXP 	left: autoDraw = True
64.7269 	EXP 	right: autoDraw = True
64.7269 	EXP 	up: autoDraw = True
64.7269 	EXP 	down: autoDraw = True
64.7435 	EXP 	center: autoDraw = True
64.7435 	EXP 	left: autoDraw = True
64.7435 	EXP 	right: autoDraw = True
64.7435 	EXP 	up: autoDraw = True
64.7435 	EXP 	down: autoDraw = True
64.7602 	EXP 	center: autoDraw = True
64.7602 	EXP 	left: autoDraw = True
64.7602 	EXP 	right: autoDraw = True
64.7602 	EXP 	up: autoDraw = True
64.7602 	EXP 	down: autoDraw = True
64.7769 	EXP 	center: autoDraw = True
64.7769 	EXP 	left: autoDraw = True
64.7769 	EXP 	right: autoDraw = True
64.7769 	EXP 	up: autoDraw = True
64.7769 	EXP 	down: autoDraw = True
64.7936 	EXP 	center: autoDraw = True
64.7936 	EXP 	left: autoDraw = True
64.7936 	EXP 	right: autoDraw = True
64.7936 	EXP 	up: autoDraw = True
64.7936 	EXP 	down: autoDraw = True
64.8103 	EXP 	center: autoDraw = True
64.8103 	EXP 	left: autoDraw = True
64.8103 	EXP 	right: autoDraw = True
64.8103 	EXP 	up: autoDraw = True
64.8103 	EXP 	down: autoDraw = True
64.8270 	EXP 	center: autoDraw = True
64.8270 	EXP 	left: autoDraw = True
64.8270 	EXP 	right: autoDraw = True
64.8270 	EXP 	up: autoDraw = True
64.8270 	EXP 	down: autoDraw = True
64.8436 	EXP 	center: autoDraw = True
64.8436 	EXP 	left: autoDraw = True
64.8436 	EXP 	right: autoDraw = True
64.8436 	EXP 	up: autoDraw = True
64.8436 	EXP 	down: autoDraw = True
64.8602 	EXP 	center: autoDraw = True
64.8602 	EXP 	left: autoDraw = True
64.8602 	EXP 	right: autoDraw = True
64.8602 	EXP 	up: autoDraw = True
64.8602 	EXP 	down: autoDraw = True
64.8770 	EXP 	center: autoDraw = True
64.8770 	EXP 	left: autoDraw = True
64.8770 	EXP 	right: autoDraw = True
64.8770 	EXP 	up: autoDraw = True
64.8770 	EXP 	down: autoDraw = True
64.8931 	EXP 	center: autoDraw = True
64.8931 	EXP 	left: autoDraw = True
64.8931 	EXP 	right: autoDraw = True
64.8931 	EXP 	up: autoDraw = True
64.8931 	EXP 	down: autoDraw = True
64.9102 	EXP 	center: autoDraw = True
64.9102 	EXP 	left: autoDraw = True
64.9102 	EXP 	right: autoDraw = True
64.9102 	EXP 	up: autoDraw = True
64.9102 	EXP 	down: autoDraw = True
64.9270 	EXP 	center: autoDraw = True
64.9270 	EXP 	left: autoDraw = True
64.9270 	EXP 	right: autoDraw = True
64.9270 	EXP 	up: autoDraw = True
64.9270 	EXP 	down: autoDraw = True
64.9437 	EXP 	center: autoDraw = True
64.9437 	EXP 	left: autoDraw = True
64.9437 	EXP 	right: autoDraw = True
64.9437 	EXP 	up: autoDraw = True
64.9437 	EXP 	down: autoDraw = True
64.9603 	EXP 	center: autoDraw = True
64.9603 	EXP 	left: autoDraw = True
64.9603 	EXP 	right: autoDraw = True
64.9603 	EXP 	up: autoDraw = True
64.9603 	EXP 	down: autoDraw = True
64.9772 	EXP 	center: autoDraw = True
64.9772 	EXP 	left: autoDraw = True
64.9772 	EXP 	right: autoDraw = True
64.9772 	EXP 	up: autoDraw = True
64.9772 	EXP 	down: autoDraw = True
64.9935 	EXP 	center: autoDraw = True
64.9935 	EXP 	left: autoDraw = True
64.9935 	EXP 	right: autoDraw = True
64.9935 	EXP 	up: autoDraw = True
64.9935 	EXP 	down: autoDraw = True
65.0103 	EXP 	center: autoDraw = True
65.0103 	EXP 	left: autoDraw = True
65.0103 	EXP 	right: autoDraw = True
65.0103 	EXP 	up: autoDraw = True
65.0103 	EXP 	down: autoDraw = True
65.0270 	EXP 	center: autoDraw = True
65.0270 	EXP 	left: autoDraw = True
65.0270 	EXP 	right: autoDraw = True
65.0270 	EXP 	up: autoDraw = True
65.0270 	EXP 	down: autoDraw = True
65.0437 	EXP 	center: autoDraw = True
65.0437 	EXP 	left: autoDraw = True
65.0437 	EXP 	right: autoDraw = True
65.0437 	EXP 	up: autoDraw = True
65.0437 	EXP 	down: autoDraw = True
65.0604 	EXP 	center: autoDraw = True
65.0604 	EXP 	left: autoDraw = True
65.0604 	EXP 	right: autoDraw = True
65.0604 	EXP 	up: autoDraw = True
65.0604 	EXP 	down: autoDraw = True
65.0771 	EXP 	center: autoDraw = True
65.0771 	EXP 	left: autoDraw = True
65.0771 	EXP 	right: autoDraw = True
65.0771 	EXP 	up: autoDraw = True
65.0771 	EXP 	down: autoDraw = True
65.0934 	EXP 	center: autoDraw = True
65.0934 	EXP 	left: autoDraw = True
65.0934 	EXP 	right: autoDraw = True
65.0934 	EXP 	up: autoDraw = True
65.0934 	EXP 	down: autoDraw = True
65.1104 	EXP 	center: autoDraw = True
65.1104 	EXP 	left: autoDraw = True
65.1104 	EXP 	right: autoDraw = True
65.1104 	EXP 	up: autoDraw = True
65.1104 	EXP 	down: autoDraw = True
65.1271 	EXP 	center: autoDraw = True
65.1271 	EXP 	left: autoDraw = True
65.1271 	EXP 	right: autoDraw = True
65.1271 	EXP 	up: autoDraw = True
65.1271 	EXP 	down: autoDraw = True
65.1437 	EXP 	center: autoDraw = True
65.1437 	EXP 	left: autoDraw = True
65.1437 	EXP 	right: autoDraw = True
65.1437 	EXP 	up: autoDraw = True
65.1437 	EXP 	down: autoDraw = True
65.1602 	EXP 	center: autoDraw = True
65.1602 	EXP 	left: autoDraw = True
65.1602 	EXP 	right: autoDraw = True
65.1602 	EXP 	up: autoDraw = True
65.1602 	EXP 	down: autoDraw = True
65.1771 	EXP 	center: autoDraw = True
65.1771 	EXP 	left: autoDraw = True
65.1771 	EXP 	right: autoDraw = True
65.1771 	EXP 	up: autoDraw = True
65.1771 	EXP 	down: autoDraw = True
65.1937 	EXP 	center: autoDraw = True
65.1937 	EXP 	left: autoDraw = True
65.1937 	EXP 	right: autoDraw = True
65.1937 	EXP 	up: autoDraw = True
65.1937 	EXP 	down: autoDraw = True
65.2104 	EXP 	center: autoDraw = True
65.2104 	EXP 	left: autoDraw = True
65.2104 	EXP 	right: autoDraw = True
65.2104 	EXP 	up: autoDraw = True
65.2104 	EXP 	down: autoDraw = True
65.2270 	EXP 	center: autoDraw = True
65.2270 	EXP 	left: autoDraw = True
65.2270 	EXP 	right: autoDraw = True
65.2270 	EXP 	up: autoDraw = True
65.2270 	EXP 	down: autoDraw = True
65.2435 	EXP 	center: autoDraw = True
65.2435 	EXP 	left: autoDraw = True
65.2435 	EXP 	right: autoDraw = True
65.2435 	EXP 	up: autoDraw = True
65.2435 	EXP 	down: autoDraw = True
65.2603 	EXP 	center: autoDraw = True
65.2603 	EXP 	left: autoDraw = True
65.2603 	EXP 	right: autoDraw = True
65.2603 	EXP 	up: autoDraw = True
65.2603 	EXP 	down: autoDraw = True
65.2763 	EXP 	center: autoDraw = True
65.2763 	EXP 	left: autoDraw = True
65.2763 	EXP 	right: autoDraw = True
65.2763 	EXP 	up: autoDraw = True
65.2763 	EXP 	down: autoDraw = True
65.2935 	EXP 	center: autoDraw = True
65.2935 	EXP 	left: autoDraw = True
65.2935 	EXP 	right: autoDraw = True
65.2935 	EXP 	up: autoDraw = True
65.2935 	EXP 	down: autoDraw = True
65.3104 	EXP 	center: autoDraw = True
65.3104 	EXP 	left: autoDraw = True
65.3104 	EXP 	right: autoDraw = True
65.3104 	EXP 	up: autoDraw = True
65.3104 	EXP 	down: autoDraw = True
65.3271 	EXP 	center: autoDraw = True
65.3271 	EXP 	left: autoDraw = True
65.3271 	EXP 	right: autoDraw = True
65.3271 	EXP 	up: autoDraw = True
65.3271 	EXP 	down: autoDraw = True
65.3439 	EXP 	center: autoDraw = True
65.3439 	EXP 	left: autoDraw = True
65.3439 	EXP 	right: autoDraw = True
65.3439 	EXP 	up: autoDraw = True
65.3439 	EXP 	down: autoDraw = True
65.3601 	EXP 	center: autoDraw = True
65.3601 	EXP 	left: autoDraw = True
65.3601 	EXP 	right: autoDraw = True
65.3601 	EXP 	up: autoDraw = True
65.3601 	EXP 	down: autoDraw = True
65.3769 	EXP 	center: autoDraw = True
65.3769 	EXP 	left: autoDraw = True
65.3769 	EXP 	right: autoDraw = True
65.3769 	EXP 	up: autoDraw = True
65.3769 	EXP 	down: autoDraw = True
65.3938 	EXP 	center: autoDraw = True
65.3938 	EXP 	left: autoDraw = True
65.3938 	EXP 	right: autoDraw = True
65.3938 	EXP 	up: autoDraw = True
65.3938 	EXP 	down: autoDraw = True
65.4094 	EXP 	center: autoDraw = True
65.4094 	EXP 	left: autoDraw = True
65.4094 	EXP 	right: autoDraw = True
65.4094 	EXP 	up: autoDraw = True
65.4094 	EXP 	down: autoDraw = True
65.4271 	EXP 	center: autoDraw = True
65.4271 	EXP 	left: autoDraw = True
65.4271 	EXP 	right: autoDraw = True
65.4271 	EXP 	up: autoDraw = True
65.4271 	EXP 	down: autoDraw = True
65.4427 	EXP 	center: autoDraw = True
65.4427 	EXP 	left: autoDraw = True
65.4427 	EXP 	right: autoDraw = True
65.4427 	EXP 	up: autoDraw = True
65.4427 	EXP 	down: autoDraw = True
65.4602 	EXP 	center: autoDraw = True
65.4602 	EXP 	left: autoDraw = True
65.4602 	EXP 	right: autoDraw = True
65.4602 	EXP 	up: autoDraw = True
65.4602 	EXP 	down: autoDraw = True
65.4771 	EXP 	center: autoDraw = True
65.4771 	EXP 	left: autoDraw = True
65.4771 	EXP 	right: autoDraw = True
65.4771 	EXP 	up: autoDraw = True
65.4771 	EXP 	down: autoDraw = True
65.4928 	EXP 	center: autoDraw = True
65.4928 	EXP 	left: autoDraw = True
65.4928 	EXP 	right: autoDraw = True
65.4928 	EXP 	up: autoDraw = True
65.4928 	EXP 	down: autoDraw = True
65.5094 	EXP 	center: autoDraw = True
65.5094 	EXP 	left: autoDraw = True
65.5094 	EXP 	right: autoDraw = True
65.5094 	EXP 	up: autoDraw = True
65.5094 	EXP 	down: autoDraw = True
65.5261 	EXP 	center: autoDraw = True
65.5261 	EXP 	left: autoDraw = True
65.5261 	EXP 	right: autoDraw = True
65.5261 	EXP 	up: autoDraw = True
65.5261 	EXP 	down: autoDraw = True
65.5473 	EXP 	center: autoDraw = True
65.5473 	EXP 	left: autoDraw = True
65.5473 	EXP 	right: autoDraw = True
65.5473 	EXP 	up: autoDraw = True
65.5473 	EXP 	down: autoDraw = True
65.5602 	EXP 	center: autoDraw = True
65.5602 	EXP 	left: autoDraw = True
65.5602 	EXP 	right: autoDraw = True
65.5602 	EXP 	up: autoDraw = True
65.5602 	EXP 	down: autoDraw = True
65.5806 	EXP 	center: autoDraw = True
65.5806 	EXP 	left: autoDraw = True
65.5806 	EXP 	right: autoDraw = True
65.5806 	EXP 	up: autoDraw = True
65.5806 	EXP 	down: autoDraw = True
65.5935 	EXP 	center: autoDraw = True
65.5935 	EXP 	left: autoDraw = True
65.5935 	EXP 	right: autoDraw = True
65.5935 	EXP 	up: autoDraw = True
65.5935 	EXP 	down: autoDraw = True
65.6103 	EXP 	center: autoDraw = True
65.6103 	EXP 	left: autoDraw = True
65.6103 	EXP 	right: autoDraw = True
65.6103 	EXP 	up: autoDraw = True
65.6103 	EXP 	down: autoDraw = True
65.6307 	EXP 	center: autoDraw = True
65.6307 	EXP 	left: autoDraw = True
65.6307 	EXP 	right: autoDraw = True
65.6307 	EXP 	up: autoDraw = True
65.6307 	EXP 	down: autoDraw = True
65.6436 	EXP 	center: autoDraw = True
65.6436 	EXP 	left: autoDraw = True
65.6436 	EXP 	right: autoDraw = True
65.6436 	EXP 	up: autoDraw = True
65.6436 	EXP 	down: autoDraw = True
65.6640 	EXP 	center: autoDraw = True
65.6640 	EXP 	left: autoDraw = True
65.6640 	EXP 	right: autoDraw = True
65.6640 	EXP 	up: autoDraw = True
65.6640 	EXP 	down: autoDraw = True
65.6770 	EXP 	center: autoDraw = True
65.6770 	EXP 	left: autoDraw = True
65.6770 	EXP 	right: autoDraw = True
65.6770 	EXP 	up: autoDraw = True
65.6770 	EXP 	down: autoDraw = True
65.6975 	EXP 	center: autoDraw = True
65.6975 	EXP 	left: autoDraw = True
65.6975 	EXP 	right: autoDraw = True
65.6975 	EXP 	up: autoDraw = True
65.6975 	EXP 	down: autoDraw = True
65.7140 	EXP 	center: autoDraw = True
65.7140 	EXP 	left: autoDraw = True
65.7140 	EXP 	right: autoDraw = True
65.7140 	EXP 	up: autoDraw = True
65.7140 	EXP 	down: autoDraw = True
65.7309 	EXP 	center: autoDraw = True
65.7309 	EXP 	left: autoDraw = True
65.7309 	EXP 	right: autoDraw = True
65.7309 	EXP 	up: autoDraw = True
65.7309 	EXP 	down: autoDraw = True
65.7310 	EXP 	Sound  started
65.7424 	DATA 	sope | frame count: 660
65.7588 	EXP 	center: autoDraw = True
65.7588 	EXP 	left: autoDraw = True
65.7588 	EXP 	right: autoDraw = True
65.7588 	EXP 	up: autoDraw = True
65.7588 	EXP 	down: autoDraw = True
65.7767 	EXP 	center: autoDraw = True
65.7767 	EXP 	left: autoDraw = True
65.7767 	EXP 	right: autoDraw = True
65.7767 	EXP 	up: autoDraw = True
65.7767 	EXP 	down: autoDraw = True
65.7929 	EXP 	center: autoDraw = True
65.7929 	EXP 	left: autoDraw = True
65.7929 	EXP 	right: autoDraw = True
65.7929 	EXP 	up: autoDraw = True
65.7929 	EXP 	down: autoDraw = True
65.8101 	EXP 	center: autoDraw = True
65.8101 	EXP 	left: autoDraw = True
65.8101 	EXP 	right: autoDraw = True
65.8101 	EXP 	up: autoDraw = True
65.8101 	EXP 	down: autoDraw = True
65.8261 	EXP 	center: autoDraw = True
65.8261 	EXP 	left: autoDraw = True
65.8261 	EXP 	right: autoDraw = True
65.8261 	EXP 	up: autoDraw = True
65.8261 	EXP 	down: autoDraw = True
65.8435 	EXP 	center: autoDraw = True
65.8435 	EXP 	left: autoDraw = True
65.8435 	EXP 	right: autoDraw = True
65.8435 	EXP 	up: autoDraw = True
65.8435 	EXP 	down: autoDraw = True
65.8596 	EXP 	center: autoDraw = True
65.8596 	EXP 	left: autoDraw = True
65.8596 	EXP 	right: autoDraw = True
65.8596 	EXP 	up: autoDraw = True
65.8596 	EXP 	down: autoDraw = True
65.8767 	EXP 	center: autoDraw = True
65.8767 	EXP 	left: autoDraw = True
65.8767 	EXP 	right: autoDraw = True
65.8767 	EXP 	up: autoDraw = True
65.8767 	EXP 	down: autoDraw = True
65.8929 	EXP 	center: autoDraw = True
65.8929 	EXP 	left: autoDraw = True
65.8929 	EXP 	right: autoDraw = True
65.8929 	EXP 	up: autoDraw = True
65.8929 	EXP 	down: autoDraw = True
65.9101 	EXP 	center: autoDraw = True
65.9101 	EXP 	left: autoDraw = True
65.9101 	EXP 	right: autoDraw = True
65.9101 	EXP 	up: autoDraw = True
65.9101 	EXP 	down: autoDraw = True
65.9264 	EXP 	center: autoDraw = True
65.9264 	EXP 	left: autoDraw = True
65.9264 	EXP 	right: autoDraw = True
65.9264 	EXP 	up: autoDraw = True
65.9264 	EXP 	down: autoDraw = True
65.9434 	EXP 	center: autoDraw = True
65.9434 	EXP 	left: autoDraw = True
65.9434 	EXP 	right: autoDraw = True
65.9434 	EXP 	up: autoDraw = True
65.9434 	EXP 	down: autoDraw = True
65.9602 	EXP 	center: autoDraw = True
65.9602 	EXP 	left: autoDraw = True
65.9602 	EXP 	right: autoDraw = True
65.9602 	EXP 	up: autoDraw = True
65.9602 	EXP 	down: autoDraw = True
65.9762 	EXP 	center: autoDraw = True
65.9762 	EXP 	left: autoDraw = True
65.9762 	EXP 	right: autoDraw = True
65.9762 	EXP 	up: autoDraw = True
65.9762 	EXP 	down: autoDraw = True
65.9934 	EXP 	center: autoDraw = True
65.9934 	EXP 	left: autoDraw = True
65.9934 	EXP 	right: autoDraw = True
65.9934 	EXP 	up: autoDraw = True
65.9934 	EXP 	down: autoDraw = True
66.0096 	EXP 	center: autoDraw = True
66.0096 	EXP 	left: autoDraw = True
66.0096 	EXP 	right: autoDraw = True
66.0096 	EXP 	up: autoDraw = True
66.0096 	EXP 	down: autoDraw = True
66.0269 	EXP 	center: autoDraw = True
66.0269 	EXP 	left: autoDraw = True
66.0269 	EXP 	right: autoDraw = True
66.0269 	EXP 	up: autoDraw = True
66.0269 	EXP 	down: autoDraw = True
66.0438 	EXP 	center: autoDraw = True
66.0438 	EXP 	left: autoDraw = True
66.0438 	EXP 	right: autoDraw = True
66.0438 	EXP 	up: autoDraw = True
66.0438 	EXP 	down: autoDraw = True
66.0601 	EXP 	center: autoDraw = True
66.0601 	EXP 	left: autoDraw = True
66.0601 	EXP 	right: autoDraw = True
66.0601 	EXP 	up: autoDraw = True
66.0601 	EXP 	down: autoDraw = True
66.0771 	EXP 	center: autoDraw = True
